"Data ID","ISO","Event ID","Event Date","Year","Time Precision","Event Type","Actor I","Associated Actor 1","Inter 1","Actor 2","Associated Actor 2","Inter 2","Interaction","Region","Country","Province","Administration 1","Administration 2","Administration 3","Location","Latitude","Longitude","Geo Precision","Source","Coverage","Notes","Fatalities","Timestamp","CC"
"1857219","144","SRI2312","2312.0","21 September 2013","2013","1","Riots/Protests","Rioters (Sri Lanka)","","5","Rioters (Sri Lanka)","","5","55","Southern Asia","Sri Lanka","Western","Colombo","Kesbewa","Boralesgamuwa","6.8382","79.9104","1","Ada Derana","National","According to the People's Action for Free and Fair Elections (PAFFREL), one person was injured and admitted to the hospital, following a clash between two groups of supporters in Boralesgamuwa.","0","1536936461","LKA"
"1858510","144","SRI2313","2313.0","21 September 2013","2013","1","Violence against civilians","Rioters (Sri Lanka)","EPDP: Eelam People's Democratic Party","5","Civilians (Sri Lanka)","CaFFE: Campaign for Free and Fair Election","7","57","Southern Asia","Sri Lanka","Northern","Kilinochchi","Karachchi","Kilinochchi","9.3961","80.3982","1","CaFFE","National","Election monitors attached to CaFFE have been allegedly assaulted - and subsequently hospitalised - by supporters of the EPDP, who were distributing food among voters.","0","1536936463","LKA"
"2103531","144","SRI2314","2314","21 September 2013","2013","1","Strategic development","Unidentified Armed Group (Sri Lanka)","","3","Civilians (Sri Lanka)","","7","37","Southern Asia","Sri Lanka","Central","Kandy","K.F.G. & G. Korale","Kandy","7.2955","80.6356","2","Ada Derana","National","Detonation: According to the People's Action for Free and Fair Elections (PAFFREL), an unidentified gunman fired shots into the air near a polling station in Kandy - this resulted in a stampede in which four citizens were injured.","0","1542756409","LKA"
"1858208","144","SRI2315","2315.0","21 September 2013","2013","1","Riots/Protests","Rioters (Sri Lanka)","UPFA: United People's Freedom Alliance","5","","","0","50","Southern Asia","Sri Lanka","Northern","Jaffna","Jaffna","Jaffna","9.6685","80.0074","1","CaFFE","National","According to the CaFFE, a UPFA contestant fired shots into the air while arriving at a polling station, resulting in voters reluctance to vote.","0","1536936462","LKA"
"1858947","144","SRI2316","2316.0","21 September 2013","2013","1","Violence against civilians","Police Forces of Sri Lanka (2008-2015)","","1","Civilians (Sri Lanka)","TNA: Tamil National Alliance; Government of Sri Lanka (2008-2015)","7","17","Southern Asia","Sri Lanka","Northern","Jaffna","Jaffna","Nallur","9.6666","80.0333","1","CMEV","National","The CMEV reported that a police officer assaulted the Chairman of Nallur Pradeshiya Sabha, member of the TNA. Police are investigating.","0","1536936463","LKA"
"1857243","144","SRI2317","2317.0","21 September 2013","2013","1","Violence against civilians","Military Forces of Sri Lanka (2008-2015)","","1","Civilians (Sri Lanka)","TNA: Tamil National Alliance","7","17","Southern Asia","Sri Lanka","Northern","Jaffna","Thenmaradchy (Chavakachcheri)","Chavakachcheri","9.6663","80.1581","1","CaFFE","National","Following the arrest of a TNA supporter, who was arrested under charges of illegally entering the polling station, another TNA supporter was shot and injured from within an army camp in the vicinity, while he was reaching the polling station in order to bring some food to the arrested.","0","1536936462","LKA"
"2103532","144","SRI2318","2318","21 September 2013","2013","1","Strategic development","Unidentified Armed Group (Sri Lanka)","UPFA: United People's Freedom Alliance","3","Civilians (Sri Lanka)","","7","37","Southern Asia","Sri Lanka","Northern","Mullaitivu","Manthai East","Ambalpuram","9.1086","80.3685","2","CMEV","National","Property destruction: The CMEV reported that the house of an ITAK polling agent and PAFFREL day observer was completely burnt down during the night while him and his family were away. It is alleged that the attack was organised and carried out by the supporters of Mullaithivu district UPFA candidate.","0","1542756409","LKA"
"2103528","144","SRI2308","2308","17 September 2013","2013","1","Riots/Protests","Protesters (Sri Lanka)","Students (Sri Lanka)","6","","","0","60","Southern Asia","Sri Lanka","Western","Colombo","Colombo","Colombo","6.9319","79.8478","1","Daily Mirror","National","Students of Kelaniya University staged a protest in front of the University Grants Commission in colombo showing their displeasure over the recent attack on a group of students and the disregard by the university administration for their safety.","0","1542756409","LKA"
"2103529","144","SRI2309","2309","17 September 2013","2013","1","Riots/Protests","Protesters (Sri Lanka)","Tamil Ethnic Group (Sri Lanka)","6","","","0","60","Southern Asia","Sri Lanka","Western","Colombo","Colombo","Colombo","6.9319","79.8478","1","Daily News","National","Tamils staged a protest in Colombo city, Western, on 17 September calling for Indian intervention in Sri Lankan affairs.","0","1542756409","LKA"
"2103527","144","SRI2306","2306","16 September 2013","2013","1","Riots/Protests","Protesters (Sri Lanka)","Students (Sri Lanka)","6","","","0","60","Southern Asia","Sri Lanka","North Central","Anuradhapura","N. Palatha East","Anuradhapura","8.3123","80.4131","1","Daily Mirror","National","More than 3000 students from Rajarata University staged a protest in Anuradhapura town against the decision to suspend twenty-two students who had joined in a protest to protect free education in the country. According to them, the university administration was attempting to punish students who spoke out against the government's policy to sell free university education to outsiders.","0","1542756409","LKA"
"1858932","144","SRI2307","2307.0","16 September 2013","2013","1","Violence against civilians","UPFA: United People's Freedom Alliance","","3","Civilians (Sri Lanka)","TNA: Tamil National Alliance","7","37","Southern Asia","Sri Lanka","Northern","Mullaitivu","Maritimepattu","Mullaitivu","9.268","80.815","1","TamilNet","National","A TNA activist was beaten to death by a criminal squad reportedly associated with the ruling UPFA. The killing has taken place while the sons of the SL President have been spearheading the election campaign in the district for the ruling UPFA party.","1","1536936463","LKA"
"1858331","144","SRI2304","2304.0","15 September 2013","2013","1","Riots/Protests","Rioters (Sri Lanka)","","5","Civilians (Sri Lanka)","SLFP: Sri Lanka Freedom Party","7","57","Southern Asia","Sri Lanka","North Western","Puttalam","Kalpitiya","Kalpitiya","8.1666","79.7166","1","Ada Derana","National","A SLFP candidate contesting for the North Western Procincial Council has been injured in an assault. Police are investigating.","0","1536936463","LKA"
"1857919","144","SRI2305","2305.0","15 September 2013","2013","2","Violence against civilians","Rioters (Sri Lanka)","EPDP: Eelam People's Democratic Party","5","Civilians (Sri Lanka)","TNA: Tamil National Alliance","7","57","Southern Asia","Sri Lanka","Northern","Jaffna","Delft","Delft Island","9.5198","79.6849","1","CaFFE","National","TNA candidate and his supporters were attacked - and subsequently hospitalised - by Eelam People's Democratic Party (EPDP) members while they were visiting Delft island to conduct a door-to-door campaign.","0","1536936462","LKA"
"2103526","144","SRI2303","2303","14 September 2013","2013","1","Strategic development","Rioters (Sri Lanka)","","5","Civilians (Sri Lanka)","Students (Sri Lanka)","7","57","Southern Asia","Sri Lanka","Western","Colombo","Colombo","Colombo","6.9319","79.8478","1","Ada Derana","National","Property destruction: A group of unknown individuals have attacked a hostel at the University of Kelaniya, causing damage to the buildings and 12 motorcycles outside of it. No casualties have been reported from the incident. Police are investigating.","0","1542756409","LKA"
"2103525","144","SRI2300","2300","13 September 2013","2013","1","Riots/Protests","Protesters (Sri Lanka)","","6","","","0","60","Southern Asia","Sri Lanka","Southern","Matara","Devinuwara","Devinuwara","5.9319","80.6069","1","Daily Mirror","National","More than 500 people staged a protest in Devinuwara against a decision to acquire part of a the schoolyard for a marketing complex after demolishing the buildings.","0","1542756409","LKA"
"1857150","144","SRI2301","2301.0","13 September 2013","2013","1","Riots/Protests","Rioters (Sri Lanka)","UPFA: United People's Freedom Alliance","5","Rioters (Sri Lanka)","UPFA: United People's Freedom Alliance","5","55","Southern Asia","Sri Lanka","North Western","Puttalam","Arachchikattuwa","Bangadeniya","7.6282","79.8264","1","Daily Mirror","National","A clash broke out in Bangadeniya between supporters of two UPFA candidates who were contesting in the Puttalam District in the North Western Province for the forthcoming PC election. In the clash, Seven persons were injured.","0","1536936461","LKA"
"1857245","144","SRI2302","2302.0","13 September 2013","2013","1","Violence against civilians","Unidentified Armed Group (Sri Lanka)","","3","Civilians (Sri Lanka)","TNA: Tamil National Alliance","7","37","Southern Asia","Sri Lanka","Northern","Jaffna","Thenmaradchy (Chavakachcheri)","Chavakachcheri","9.6663","80.1581","1","CMEV","National","The CMEV reported the attack of some TNA supporters by an unidentified armed group while they were campaigning - they were subsequently hospitalised. Police are investigating.","0","1536936462","LKA"
"2103522","144","SRI2299","2299","12 September 2013","2013","1","Riots/Protests","Protesters (Sri Lanka)","Tamil Ethnic Group (Sri Lanka)","6","","","0","60","Southern Asia","Sri Lanka","Northern","Mannar","Mannar Town","Mannar","8.9894","79.8784","2","TamilNet","National","Tamil villagers of Chi'ruth-thoappu (located on the Mannaar - Thalaimannaar Road) staged a peaceful protest against the Sri Lanka Navy occupation of 17 acres of land belonging to their church. The villagers demanded the Sri Lanka Navy base Gajaba to vacate the land.","0","1542756409","LKA"
"2103520","144","SRI2297","2297","11 September 2013","2013","1","Riots/Protests","Protesters (Sri Lanka)","UPFA: United People's Freedom Alliance","6","","","0","60","Southern Asia","Sri Lanka","Northern","Mannar","Mannar Town","Mannar","8.9894","79.8784","1","Daily News","National","UPFA staged an election rally in Mannar town, Northern, on 11 September.","0","1542756409","LKA"
"2103521","144","SRI2298","2298","11 September 2013","2013","1","Riots/Protests","Protesters (Sri Lanka)","Students (Sri Lanka)","6","","","0","60","Southern Asia","Sri Lanka","Western","Gampaha","Kelaniya","Kelaniya","6.9553","79.922","1","Daily Mirror","National","Undergraduate students of Kelaniya University staged a protest demanding that the government withdraws the gazette notification relating to the establishment of private universities.","0","1542756409","LKA"
"1858212","144","SRI2294","2294.0","10 September 2013","2013","1","Riots/Protests","Rioters (Sri Lanka)","","5","Civilians (Sri Lanka)","TNA: Tamil National Alliance","7","57","Southern Asia","Sri Lanka","Northern","Jaffna","Jaffna","Jaffna","9.6685","80.0074","1","CMEV","National","The CMEV reported the attack against a TNA candidate while she was returning after campaigning. In the attack, the person threw a heavy object against the glass window of the vehicle where there was the TNA candidate.","0","1536936462","LKA"
"1858209","144","SRI2295","2295.0","10 September 2013","2013","1","Riots/Protests","Rioters (Sri Lanka)","","5","Civilians (Sri Lanka)","TNA: Tamil National Alliance","7","57","Southern Asia","Sri Lanka","Northern","Jaffna","Jaffna","Jaffna","9.6685","80.0074","1","CaFFE","National","An unidentified person hurled a cement brick at the vehicle of a TNA candidate. No injuries were reported.","0","1536936462","LKA"
"1858542","144","SRI2296","2296.0","10 September 2013","2013","1","Violence against civilians","UPFA: United People's Freedom Alliance","","3","Civilians (Sri Lanka)","UNP: United National Party; Government of Sri Lanka (2008-2015)","7","37","Southern Asia","Sri Lanka","Central","Kandy","Yatinuwara","Kirimetiya","7.3007","80.4894","1","Ada Derana","National","A UNP Pradeshiya Sabha member was hospitalized after being assaulted by a group of around 40 persons that arrived in several vehicles and blocked his car while he was on his way to support the election campaign of a UNP member. The victim alleged that the assailants were supporters of a UPFA candidate who is also contesting for the Central Provincial Council.","0","1536936463","LKA"
